dataset,model_type,model_config_name,inference_method,discovery_method,adjacency_fscore,adjacency_precision,adjacency_recall,causal_accuracy,nnz,orientation_fscore,orientation_precision,orientation_recall,shd,ATE RMSE,ATE RMSE ML Graph,Normalised ATE RMSE,Normalised ATE RMSE ML Graph,CATE RMSE,CATE RMSE ML Graph,Normalised CATE RMSE,Normalised CATE RMSE ML Graph
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_nonlinear,dowhy_nonlinear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,pc_dowhy,pc_dowhy_linear,dowhy_linear,pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9936356902977375,1.9936356902977375,0.17904552617246727,0.17904552617246727,0.9740676609820735,0.9740676609820735,0.08747960208420841,0.08747960208420841
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8914285714285717,1.0,0.81,0.5,3.24,0.5542857142857142,0.6266666666666666,0.5,2.0,1.9800220995766966,1.9800220995766966,0.17782290935957346,0.17782290935957346,0.975652846509875,0.975652846509875,0.08326101024140803,0.08326101024140803
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,1.0,1.0,1.0,0.5,4.0,0.5,0.5,0.5,2.0,5.069477985218718,5.069477985218718,0.45528245591734423,0.45528245591734423,4.012140962297381,4.012140962297381,0.24374286411767093,0.24374286411767093
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.7541666666666668,0.7515000000000001,0.7575,0.5,4.03,0.49833333333333335,0.49700000000000005,0.5,3.0,1.9888106662225833,1.9888106662225833,0.1786121977672145,0.1786121977672145,0.9598073391265285,0.9598073391265285,0.08683494653524099,0.08683494653524099
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8908333333333335,0.8054999999999999,0.9975,0.5,4.96,0.4466666666666667,0.4039999999999999,0.5,2.97,2.0132574080957024,2.0132574080957024,0.18080772415309165,0.18080772415309165,0.9860392902067912,0.9860392902067912,0.08881217125308899,0.08881217125308899
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.888888888888889,0.7999999999999998,1.0,0.5,5.0,0.4444444444444445,0.3999999999999999,0.5,3.0,1.9987472616916446,1.9987472616916446,0.17950458897628963,0.17950458897628963,0.9777790932006252,0.9777790932006252,0.09141615685512511,0.09141615685512511
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.9988888888888888,0.998,1.0,0.75,4.01,0.7491666666666665,0.7484999999999999,0.75,1.01,1.99611959655638,1.99611959655638,0.17926860218640756,0.17926860218640756,0.9898049691713464,0.9898049691713464,0.08509700466384379,0.08509700466384379
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8714285714285716,1.0,0.775,0.5,3.1,0.5642857142857142,0.6500000000000001,0.5,2.0,1.9983063944091943,1.9983063944091943,0.1794649953258864,0.1794649953258864,0.9855759795776617,0.9855759795776617,0.08701647996058887,0.08701647996058887
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,1.0,1.0,1.0,0.75,4.0,0.75,0.75,0.75,1.0,2.009551737562373,2.009551737562373,0.18047492326389947,0.18047492326389947,0.984797665851475,0.984797665851475,0.07914406573836891,0.07914406573836891
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.902857142857143,1.0,0.83,0.5,3.32,0.5485714285714285,0.6133333333333333,0.5,2.0,1.9970874448570346,1.9970874448570346,0.17935552323677167,0.17935552323677167,0.985635426828922,0.985635426828922,0.08527492615831284,0.08527492615831284
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.7576984126984128,0.757,0.76,0.5,4.02,0.49920634920634926,0.49933333333333335,0.5,2.98,2.0074578474363234,2.0074578474363234,0.1802868740324402,0.1802868740324402,0.9766081392320853,0.9766081392320853,0.08980845474143712,0.08980845474143712
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.976388888888889,0.9954999999999999,0.9625,0.5,3.87,0.5094444444444445,0.5223333333333333,0.5,2.02,1.992552309842959,1.992552309842959,0.1789482293471184,0.1789482293471184,0.9580134945011747,0.9580134945011747,0.0897140170025566,0.0897140170025566
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.75,0.75,0.75,0.5,4.0,0.5,0.5,0.5,3.0,1.9951508176838904,1.9951508176838904,0.17918159756273966,0.17918159756273966,0.9685519961661708,0.9685519961661708,0.09038163163204876,0.09038163163204876
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.9988888888888888,0.998,1.0,1.0,4.01,0.9988888888888888,0.998,1.0,0.01,1.6754640819137838,1.6754640819137838,0.15047099607477393,0.15047099607477393,0.7360886065310848,0.7360886065310848,0.10137592023675529,0.10137592023675529
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8988888888888892,0.998,0.825,0.5,3.31,0.5494444444444444,0.6156666666666666,0.5,2.01,1.975424610075533,1.975424610075533,0.1774100155039821,0.1774100155039821,0.9864238947651398,0.9864238947651398,0.08446285012615112,0.08446285012615112
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.594089496753171,1.594089496753171,0.1431628627543019,0.1431628627543019,0.7702339766568553,0.7702339766568553,0.040216236845303455,0.040216236845303455
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8614285714285717,1.0,0.7575,0.5,3.03,0.5692857142857142,0.6616666666666668,0.5,2.0,1.983418740054026,1.983418740054026,0.17812795670821396,0.17812795670821396,0.9727471707177398,0.9727471707177398,0.08994822390814511,0.08994822390814511
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8434126984126985,0.799,0.9025,0.5,4.53,0.47134920634920635,0.4503333333333333,0.5,2.92,1.9799427846727815,1.9799427846727815,0.17781578620323707,0.17781578620323707,0.9762937782819432,0.9762937782819432,0.07876034966175643,0.07876034966175643
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.7492857142857143,0.7516666666666667,0.7475,0.4975,3.98,0.4985714285714286,0.5,0.4975,3.0,4.878100204311862,4.878100204311862,0.4380950953343955,0.4380950953343955,3.713274928743304,3.713274928743304,0.24851692794327823,0.24851692794327823
